Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
u197.txt,1,133,50.57,61.84,5.27,99.00,6.33,27.82,89.47,42.86,9.77,6.77,4.51,0.00,1.50,0.75,0.00,3.01,6.02,6.77,12.78,3.76,6.02,0.75,24.06,5.26,0.75,0.75,0.75,0.75,8.27,7.52,0.75,0.00,0.75,0.00,9.02,0.00,0.00,0.00,1.50,10.53,0.00,3.01,3.01,3.01,0.75,2.26,3.01,0.00,2.26,0.75,3.01,0.00,2.26,0.00,0.75,6.02,0.75,2.26,0.75,2.26,0.00,2.26,17.29,0.00,8.27,1.50,5.26,1.50,10.53,3.01,1.50,3.01,0.00,0.00,2.26,0.00,0.75,1.50,0.00,0.00,35.34,16.54,10.53,0.75,0.00,0.75,1.50,0.00,1.50,0.75,0.00,3.01
u198.txt,1,88,81.49,67.52,85.21,99.00,29.33,9.09,87.50,45.45,13.64,4.55,2.27,1.14,0.00,1.14,0.00,9.09,7.95,11.36,3.41,5.68,4.55,0.00,10.23,10.23,2.27,1.14,1.14,1.14,11.36,9.09,2.27,0.00,1.14,0.00,5.68,1.14,0.00,1.14,0.00,5.68,2.27,0.00,0.00,1.14,2.27,0.00,1.14,0.00,0.00,1.14,2.27,0.00,1.14,0.00,1.14,7.95,2.27,2.27,0.00,3.41,0.00,2.27,6.82,1.14,23.86,0.00,9.09,15.91,2.27,1.14,3.41,0.00,0.00,0.00,4.55,0.00,4.55,0.00,0.00,0.00,22.73,4.55,1.14,3.41,0.00,0.00,7.95,0.00,0.00,0.00,0.00,5.68
u199.txt,1,514,82.90,50.00,61.57,90.23,17.72,11.28,76.46,43.19,14.59,9.14,5.84,0.97,2.14,0.19,0.00,5.45,6.03,12.84,4.09,2.72,3.31,1.36,12.84,3.50,1.75,1.17,1.17,1.17,7.00,5.25,1.36,0.00,0.58,0.19,7.00,0.39,0.78,0.00,0.39,9.14,0.97,0.97,1.36,2.92,1.56,2.92,2.14,0.58,0.39,0.97,1.95,0.00,1.56,0.00,0.39,9.14,3.31,2.53,2.33,1.95,0.19,2.14,9.14,2.33,14.59,2.14,7.20,6.03,0.97,1.17,0.58,0.00,1.56,0.39,3.89,0.00,3.70,0.19,0.00,0.19,38.52,23.93,6.61,0.19,0.19,0.97,2.72,1.17,0.00,2.53,0.19,0.00
u2.txt,1,914,77.90,52.19,52.23,52.45,10.88,17.72,79.32,42.34,9.63,6.89,3.94,0.11,0.98,1.75,0.11,2.74,5.36,11.82,7.99,3.28,4.27,1.75,15.65,6.02,1.64,0.77,2.84,1.31,7.77,4.49,3.06,0.22,0.98,0.33,8.10,1.20,0.44,2.95,0.33,7.99,1.75,0.66,1.42,1.75,0.77,2.52,2.52,1.31,0.00,1.09,4.16,1.20,1.31,0.22,0.66,6.89,2.52,0.88,1.20,1.75,0.77,1.64,12.14,1.31,16.30,1.86,7.11,7.00,1.64,2.74,0.44,1.64,0.22,0.00,1.64,0.44,0.55,0.22,0.33,0.00,23.96,9.63,3.94,0.00,0.00,0.55,2.08,2.41,0.66,1.31,1.31,2.08
u20.txt,1,263,92.84,48.48,68.87,80.80,9.39,15.21,78.33,39.54,6.46,3.04,1.52,0.38,1.14,0.00,0.00,3.42,5.32,15.97,6.46,3.80,3.04,1.52,13.31,4.94,1.90,1.14,4.56,3.42,7.60,5.32,2.28,0.38,0.76,1.52,3.80,0.00,0.00,0.00,0.00,8.37,1.14,0.76,1.52,1.52,1.14,2.28,3.04,1.52,0.76,0.38,3.04,0.38,0.38,0.38,1.52,6.08,0.76,3.80,1.14,0.76,0.00,3.04,7.98,1.90,20.53,2.66,7.98,10.65,3.80,3.42,0.38,1.14,0.76,0.38,1.52,0.38,0.76,0.00,0.00,0.38,21.29,11.79,2.66,0.38,0.00,0.38,1.52,0.76,0.00,2.66,0.38,0.76
u200.txt,1,886,72.62,67.41,38.11,96.63,11.22,14.11,81.49,42.55,11.96,8.24,4.18,0.11,1.35,2.03,0.56,3.72,4.97,11.74,5.98,4.40,5.42,1.02,16.03,3.61,1.13,1.47,3.84,0.90,9.37,7.11,2.14,0.00,0.90,0.11,10.38,0.45,0.45,2.48,0.00,7.22,1.02,1.47,1.69,1.58,0.90,1.24,1.13,0.68,0.11,0.34,1.81,0.79,0.34,0.11,0.23,7.90,2.93,0.90,1.69,2.37,0.23,3.95,11.51,2.03,16.48,3.39,6.66,6.77,2.03,1.92,1.13,0.79,0.23,0.11,8.35,0.90,6.66,0.56,0.79,0.00,33.41,16.82,1.58,1.35,0.11,1.47,3.27,2.82,0.00,1.47,1.02,3.50
u201.txt,1,62,97.26,62.65,13.99,99.00,12.40,14.52,79.03,43.55,6.45,4.84,3.23,0.00,0.00,1.61,0.00,1.61,8.06,17.74,8.06,3.23,0.00,1.61,19.35,1.61,1.61,1.61,3.23,1.61,6.45,6.45,0.00,0.00,0.00,0.00,8.06,0.00,1.61,0.00,1.61,8.06,0.00,3.23,1.61,3.23,0.00,0.00,1.61,1.61,0.00,0.00,1.61,0.00,0.00,0.00,1.61,8.06,3.23,1.61,0.00,3.23,0.00,1.61,17.74,1.61,14.52,3.23,8.06,3.23,1.61,3.23,1.61,1.61,0.00,0.00,3.23,0.00,0.00,3.23,0.00,0.00,20.97,6.45,0.00,0.00,0.00,0.00,8.06,0.00,0.00,3.23,0.00,3.23
u202.txt,1,27,34.90,50.00,1.00,1.00,5.40,18.52,96.30,66.67,11.11,3.70,0.00,0.00,3.70,0.00,0.00,7.41,7.41,14.81,18.52,11.11,0.00,7.41,29.63,0.00,0.00,3.70,0.00,0.00,11.11,3.70,7.41,0.00,3.70,3.70,7.41,0.00,0.00,0.00,0.00,25.93,0.00,3.70,3.70,7.41,7.41,3.70,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,0.00,3.70,0.00,0.00,0.00,3.70,0.00,0.00,25.93,0.00,3.70,0.00,3.70,0.00,3.70,0.00,0.00,0.00,0.00,0.00,3.70,0.00,3.70,0.00,0.00,0.00,22.22,14.81,0.00,0.00,0.00,3.70,0.00,0.00,0.00,3.70,0.00,0.00
u203.txt,1,160,85.60,33.09,63.85,81.93,11.43,13.12,82.50,45.62,6.88,5.00,4.38,0.62,0.00,0.00,0.00,1.88,8.12,13.75,10.00,5.62,4.38,0.62,16.25,5.62,0.62,1.88,0.62,1.25,8.12,5.62,2.50,0.62,1.25,0.00,2.50,0.00,0.00,0.00,0.00,8.12,1.88,1.25,1.25,1.88,0.00,2.50,4.38,2.50,0.00,1.25,1.88,0.62,0.00,0.00,1.25,5.00,0.62,2.50,0.62,0.62,0.62,3.12,12.50,0.62,15.62,3.12,6.25,6.25,1.88,1.88,0.62,0.62,0.00,0.62,5.00,0.00,4.38,0.00,0.62,0.00,15.62,7.50,1.88,0.62,0.00,1.88,2.50,0.00,0.00,0.62,0.00,0.62
u204.txt,1,13,99.00,50.00,17.46,99.00,6.50,38.46,69.23,46.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,23.08,0.00,7.69,7.69,0.00,7.69,7.69,0.00,0.00,0.00,0.00,15.38,15.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,15.38,0.00,7.69,7.69,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.54,23.08,0.00,0.00,0.00,0.00,7.69,0.00,0.00,0.00,0.00,30.77
u205.txt,1,221,76.45,44.61,26.29,68.47,20.09,20.81,84.16,51.58,7.69,4.98,2.71,0.00,0.00,1.81,0.45,2.71,9.50,12.22,9.50,6.33,7.24,1.36,17.19,3.62,0.45,0.45,0.90,1.36,5.88,4.07,1.81,0.45,0.45,0.00,5.43,0.90,0.00,1.81,1.81,9.50,0.90,0.90,1.36,2.26,1.36,2.71,3.62,2.26,0.90,0.45,5.43,1.36,2.26,0.00,2.26,3.62,0.00,0.00,1.81,1.81,0.00,5.88,10.41,2.26,14.03,1.81,5.88,7.24,0.00,3.17,1.36,0.45,0.45,0.00,0.45,0.00,0.45,0.00,0.00,0.00,37.56,19.91,1.81,1.36,0.00,0.45,1.36,1.36,0.00,4.07,1.81,5.43
u206.txt,1,77,81.80,18.16,85.21,74.18,11.00,22.08,74.03,38.96,7.79,5.19,5.19,0.00,0.00,0.00,0.00,2.60,5.19,11.69,9.09,5.19,2.60,0.00,16.88,9.09,6.49,0.00,1.30,0.00,5.19,3.90,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.79,0.00,1.30,1.30,1.30,0.00,3.90,2.60,2.60,0.00,0.00,5.19,0.00,2.60,0.00,3.90,3.90,0.00,3.90,1.30,2.60,0.00,1.30,10.39,5.19,19.48,2.60,7.79,10.39,1.30,1.30,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.78,5.19,7.79,0.00,0.00,0.00,2.60,0.00,2.60,2.60,0.00,0.00
u207.txt,1,139,63.07,25.86,98.30,25.77,9.93,15.83,87.05,53.24,9.35,5.04,4.32,0.00,0.72,0.00,0.00,4.32,7.91,14.39,8.63,11.51,5.76,2.88,17.99,2.88,0.72,0.72,1.44,0.72,2.88,1.44,1.44,0.00,0.00,0.00,5.04,0.00,0.00,0.00,0.00,9.35,2.16,0.00,0.72,1.44,2.88,3.60,5.04,2.88,0.72,1.44,5.76,2.16,3.60,0.00,0.00,4.32,1.44,2.16,0.00,0.72,0.00,2.88,13.67,2.16,24.46,4.32,7.91,14.39,0.72,1.44,0.72,0.72,0.00,0.00,1.44,1.44,0.00,0.00,0.00,0.00,30.22,17.27,0.72,1.44,0.00,0.00,2.88,1.44,0.00,5.04,1.44,0.00
u208.txt,1,149,75.73,70.45,70.10,99.00,16.56,21.48,88.59,47.65,11.41,4.70,2.01,0.00,2.01,0.00,0.67,6.71,6.04,12.75,9.40,4.03,4.70,0.00,20.13,2.68,0.67,0.67,0.00,3.36,7.38,6.71,0.67,0.00,0.00,0.67,8.72,0.00,0.00,0.00,0.00,20.81,7.38,0.00,5.37,8.72,3.36,3.36,3.36,1.34,0.00,0.00,1.34,0.67,0.67,0.00,0.00,4.03,0.67,0.67,4.03,0.00,0.67,0.67,16.11,2.68,16.78,3.36,7.38,6.04,3.36,4.03,0.00,0.67,0.67,0.00,2.68,0.00,1.34,0.67,0.00,0.00,24.16,3.36,6.71,0.00,0.00,1.34,2.01,1.34,2.68,1.34,0.00,5.37
u209.txt,1,76,10.38,21.49,97.59,90.71,6.91,15.79,89.47,55.26,23.68,18.42,13.16,0.00,3.95,1.32,0.00,5.26,2.63,10.53,13.16,7.89,2.63,3.95,22.37,5.26,0.00,1.32,1.32,3.95,6.58,5.26,1.32,0.00,1.32,0.00,9.21,1.32,1.32,0.00,1.32,10.53,0.00,0.00,0.00,2.63,5.26,2.63,1.32,1.32,0.00,0.00,1.32,1.32,0.00,0.00,0.00,9.21,3.95,1.32,1.32,2.63,0.00,3.95,18.42,2.63,18.42,5.26,5.26,7.89,2.63,2.63,1.32,0.00,0.00,0.00,2.63,1.32,1.32,0.00,0.00,0.00,30.26,9.21,3.95,1.32,0.00,0.00,5.26,0.00,0.00,7.89,0.00,2.63
u21.txt,1,1713,62.31,59.69,64.53,65.58,17.48,15.88,85.64,51.66,13.13,9.11,3.85,1.58,1.34,2.10,0.23,4.03,6.89,12.96,8.76,6.36,5.60,2.10,16.11,3.91,1.46,1.23,1.63,2.04,6.83,4.44,2.34,0.58,0.18,0.53,8.35,0.23,0.12,2.28,0.06,10.33,1.81,1.28,1.23,2.63,1.58,2.69,2.69,1.34,0.41,0.76,2.86,0.99,1.23,0.00,0.29,6.48,2.69,0.93,1.63,1.40,0.41,2.39,13.25,2.34,18.21,2.69,8.35,7.88,1.81,1.58,0.82,0.47,0.12,0.12,1.81,0.18,1.28,0.12,0.29,0.00,22.30,6.65,2.69,0.58,0.06,0.58,3.97,0.41,0.93,2.86,0.58,2.98
u210.txt,1,3,92.84,50.00,1.00,99.00,3.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u211.txt,1,12,1.80,1.00,23.51,25.77,4.00,8.33,91.67,41.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,8.33,16.67,16.67,0.00,8.33,16.67,0.00,0.00,0.00,0.00,0.00,16.67,8.33,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,8.33,0.00,0.00,16.67,0.00,8.33,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,25.00,8.33,8.33,8.33,0.00,0.00,291.67,0.00,0.00,0.00,0.00,0.00,275.00,0.00,0.00,16.67,0.00,0.00
u212.txt,1,39,97.77,60.13,17.46,25.77,9.75,43.59,46.15,7.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.56,5.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.38,2.56,0.00,0.00,0.00,0.00,0.00,0.00,2.56,2.56,0.00,0.00,2.56,10.26,7.69,0.00,5.13,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.69,0.00,0.00,2.56,2.56,2.56,0.00,2.56,0.00,12.82,0.00,7.69,5.13,12.82,0.00,0.00,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.92,15.38,5.13,7.69,0.00,15.38,0.00,0.00,0.00,0.00,15.38,17.95
u213.txt,1,174,82.40,15.04,99.00,1.88,11.60,13.22,85.06,50.00,14.37,12.64,10.92,0.00,0.00,1.72,0.00,1.72,7.47,14.94,3.45,5.17,6.90,0.00,11.49,2.87,2.30,1.15,4.02,1.15,4.02,0.57,3.45,0.00,0.57,1.15,2.87,0.00,0.00,0.00,1.72,9.20,1.72,0.00,1.15,5.75,1.15,1.15,2.30,2.30,0.00,0.00,1.72,1.15,0.00,0.00,0.57,7.47,0.00,1.15,3.45,0.57,2.30,5.75,6.32,4.60,24.71,4.02,8.05,14.37,4.60,0.00,1.15,1.15,0.00,0.00,2.30,1.15,1.15,0.00,0.57,0.00,18.97,14.37,1.15,0.57,0.00,0.00,0.00,0.57,0.00,1.15,0.00,1.15
u214.txt,1,498,30.32,35.13,53.24,97.46,5.86,14.06,79.72,44.18,17.27,11.45,8.63,0.20,1.41,0.60,0.60,5.82,3.21,8.03,8.84,6.63,4.42,1.81,13.86,7.43,1.61,1.61,6.83,1.20,11.45,8.23,3.01,0.00,0.80,0.40,8.23,1.00,0.40,1.20,0.60,10.44,2.01,1.81,1.00,2.01,1.41,2.61,5.02,1.61,2.01,1.41,2.01,0.40,0.60,0.00,0.00,6.63,2.61,1.41,3.01,1.41,0.20,1.00,12.65,1.41,9.84,1.20,4.22,4.62,1.41,4.22,0.20,0.20,0.60,0.00,6.02,0.60,3.41,1.41,0.60,0.20,39.76,17.07,0.80,6.43,0.00,0.40,12.05,0.00,0.40,1.20,0.40,1.00
u215.txt,1,68,69.82,50.00,47.25,94.01,8.50,20.59,85.29,42.65,10.29,5.88,2.94,0.00,0.00,0.00,2.94,4.41,2.94,11.76,2.94,8.82,4.41,1.47,14.71,5.88,0.00,0.00,0.00,2.94,10.29,7.35,2.94,0.00,1.47,0.00,8.82,0.00,1.47,1.47,0.00,10.29,0.00,1.47,2.94,1.47,1.47,2.94,2.94,0.00,0.00,1.47,4.41,1.47,2.94,0.00,0.00,4.41,1.47,0.00,1.47,1.47,0.00,2.94,8.82,1.47,17.65,1.47,5.88,10.29,1.47,4.41,1.47,1.47,1.47,0.00,10.29,1.47,5.88,1.47,1.47,0.00,47.06,16.18,0.00,1.47,0.00,0.00,23.53,0.00,0.00,1.47,0.00,4.41
u216.txt,1,80,44.33,15.86,95.60,10.13,6.67,16.25,81.25,48.75,12.50,8.75,8.75,0.00,0.00,0.00,0.00,3.75,2.50,13.75,10.00,8.75,5.00,2.50,22.50,5.00,2.50,1.25,1.25,0.00,8.75,3.75,5.00,2.50,0.00,2.50,2.50,0.00,0.00,0.00,0.00,10.00,0.00,1.25,1.25,5.00,1.25,1.25,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,8.75,1.25,3.75,5.00,0.00,1.25,2.50,18.75,5.00,22.50,3.75,13.75,7.50,1.25,1.25,0.00,0.00,0.00,0.00,2.50,0.00,2.50,0.00,0.00,0.00,43.75,22.50,0.00,0.00,0.00,0.00,5.00,1.25,2.50,3.75,0.00,8.75
u217.txt,1,3,92.84,50.00,99.00,25.77,3.00,0.00,66.67,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,0.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.67,0.00,66.67,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00
u218.txt,1,434,62.88,85.54,33.44,76.80,12.06,18.66,82.95,50.23,13.82,10.60,2.76,2.07,0.69,3.00,2.07,3.23,5.07,12.90,8.76,3.69,6.22,1.38,15.67,2.07,0.92,1.15,1.38,1.61,4.38,3.46,0.69,0.00,0.23,0.23,15.90,1.84,0.23,1.15,3.00,11.29,2.30,1.38,1.84,2.53,1.61,3.92,0.92,0.23,0.46,0.00,1.84,0.00,1.15,0.00,0.69,8.53,3.69,0.92,2.76,1.61,0.23,5.30,9.45,1.84,14.29,2.53,5.07,7.37,1.15,0.69,0.92,0.46,2.76,0.23,0.69,0.00,0.00,0.46,0.23,0.00,23.50,7.37,1.38,0.46,0.00,1.15,0.23,0.23,5.07,2.30,0.00,5.30
u219.txt,1,353,34.54,48.87,77.31,97.11,9.81,14.16,90.93,54.39,19.55,12.46,7.08,1.98,2.27,0.57,0.57,7.08,5.95,10.48,9.07,5.10,5.95,2.83,19.55,3.68,0.85,2.55,1.13,0.85,9.63,7.37,2.27,0.57,0.28,0.57,9.63,0.57,0.28,0.28,0.28,13.60,3.40,2.27,2.27,3.12,1.13,4.25,1.98,0.57,0.57,0.85,1.70,0.28,0.28,0.00,0.57,8.78,3.97,0.85,1.70,2.27,0.28,1.70,17.00,1.70,13.60,1.70,5.10,7.37,1.98,3.12,0.85,0.28,1.42,0.00,2.55,0.00,1.70,0.00,0.28,0.57,21.53,7.65,4.53,0.00,0.28,1.42,3.12,0.00,0.57,3.40,0.00,0.57
u22.txt,1,1530,45.83,38.92,56.37,88.73,13.54,13.66,85.10,50.46,14.90,10.33,7.06,0.26,1.96,0.85,0.20,4.58,6.08,10.26,10.33,5.49,5.42,2.16,17.84,4.05,1.83,1.57,2.16,1.37,9.08,6.41,2.68,0.13,1.76,0.26,8.63,0.46,0.59,0.65,0.78,11.05,1.37,1.31,2.81,3.40,0.65,3.53,2.48,0.65,1.31,0.46,2.88,1.63,0.39,0.13,0.65,6.08,1.57,1.76,1.90,2.16,0.20,4.77,10.39,2.16,13.66,1.24,6.67,5.88,1.44,3.79,0.72,0.33,0.39,0.26,3.66,0.92,1.76,0.39,0.52,0.00,20.85,7.58,4.64,0.72,0.07,1.18,0.00,0.46,0.92,3.86,0.39,1.05
u220.txt,1,448,80.46,55.32,33.99,29.50,13.18,24.11,72.54,41.07,8.71,4.46,2.23,0.45,1.12,0.22,0.45,4.02,6.47,12.05,8.04,5.36,3.79,1.12,13.17,3.57,1.34,1.56,3.79,1.34,6.03,3.12,2.90,0.67,1.12,0.22,6.25,0.22,0.89,0.00,0.45,10.94,2.01,2.01,1.56,2.68,1.79,2.68,2.46,0.45,1.56,0.22,1.56,0.45,0.00,0.45,0.45,6.70,2.23,1.34,2.46,0.45,0.89,1.34,10.94,0.45,13.39,1.79,7.59,4.24,4.24,2.68,0.45,0.89,0.22,0.45,1.34,0.45,0.22,0.22,0.45,0.00,28.35,7.81,4.02,1.12,0.22,0.45,0.45,0.45,1.79,5.13,2.68,4.24
u221.txt,1,83,33.39,80.04,24.54,25.77,10.38,16.87,86.75,54.22,14.46,8.43,2.41,3.61,2.41,0.00,0.00,6.02,6.02,9.64,8.43,8.43,6.02,4.82,15.66,1.20,0.00,4.82,3.61,2.41,7.23,3.61,3.61,0.00,2.41,0.00,14.46,0.00,3.61,0.00,0.00,9.64,2.41,2.41,0.00,1.20,2.41,2.41,2.41,1.20,0.00,1.20,3.61,1.20,1.20,1.20,0.00,14.46,8.43,2.41,0.00,4.82,0.00,1.20,14.46,0.00,9.64,0.00,3.61,7.23,2.41,2.41,0.00,0.00,0.00,0.00,2.41,2.41,0.00,0.00,0.00,0.00,30.12,13.25,6.02,0.00,0.00,1.20,7.23,0.00,0.00,2.41,0.00,0.00
u222.txt,1,25,62.61,5.50,87.83,1.00,25.00,8.00,80.00,40.00,16.00,16.00,16.00,0.00,0.00,0.00,0.00,0.00,8.00,4.00,12.00,0.00,0.00,0.00,16.00,4.00,0.00,0.00,0.00,4.00,4.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,4.00,0.00,4.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,16.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,0.00,0.00,12.00,0.00,12.00,0.00,0.00,0.00,24.00,12.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,8.00
u223.txt,1,113,77.91,50.00,2.17,25.77,12.56,20.35,69.91,40.71,4.42,0.88,0.88,0.00,0.00,0.00,0.00,3.54,7.08,10.62,10.62,3.54,7.96,0.88,15.93,8.85,1.77,0.88,4.42,1.77,7.08,3.54,3.54,0.00,1.77,0.88,7.96,0.00,1.77,0.00,0.00,10.62,1.77,0.88,0.88,4.42,0.88,4.42,4.42,1.77,0.88,1.77,3.54,1.77,0.88,0.88,0.00,5.31,3.54,0.00,0.88,0.88,0.88,1.77,12.39,0.00,2.65,0.88,0.88,0.88,0.00,1.77,0.00,0.88,0.00,0.00,1.77,1.77,0.88,0.00,0.00,0.00,28.32,7.08,0.88,0.00,0.00,0.88,2.65,3.54,0.00,0.00,4.42,8.85
u224.txt,1,14,92.84,23.75,52.86,25.77,14.00,7.14,78.57,28.57,7.14,7.14,7.14,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,7.14,0.00,0.00,14.29,14.29,7.14,0.00,0.00,0.00,14.29,7.14,7.14,0.00,0.00,7.14,7.14,0.00,7.14,0.00,0.00,7.14,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,14.29,7.14,0.00,7.14,0.00,0.00,0.00,14.29,0.00,21.43,0.00,7.14,14.29,0.00,0.00,0.00,0.00,0.00,0.00,7.14,7.14,0.00,0.00,0.00,0.00,21.43,7.14,7.14,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00
u225.txt,1,19,63.17,1.00,99.00,25.77,9.50,26.32,73.68,57.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,15.79,5.26,10.53,15.79,5.26,5.26,0.00,0.00,5.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.05,0.00,0.00,0.00,5.26,0.00,21.05,0.00,0.00,0.00,0.00,10.53,0.00,5.26,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.53,0.00,21.05,0.00,15.79,5.26,0.00,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.84,36.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
u226.txt,1,81,28.64,77.05,26.79,99.00,11.57,14.81,81.48,48.15,18.52,11.11,6.17,0.00,3.70,0.00,1.23,7.41,4.94,7.41,12.35,3.70,6.17,0.00,17.28,4.94,3.70,0.00,0.00,1.23,12.35,9.88,2.47,0.00,2.47,0.00,11.11,0.00,1.23,0.00,0.00,3.70,0.00,0.00,2.47,3.70,0.00,1.23,2.47,1.23,1.23,0.00,3.70,2.47,0.00,0.00,0.00,6.17,2.47,2.47,2.47,2.47,0.00,2.47,17.28,2.47,12.35,3.70,7.41,1.23,1.23,1.23,0.00,0.00,0.00,2.47,8.64,0.00,3.70,4.94,0.00,0.00,22.22,11.11,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00
u227.txt,1,189,71.14,66.40,76.81,92.86,6.52,20.11,86.24,46.56,12.70,7.94,4.76,1.06,0.53,0.53,1.06,4.76,5.82,12.17,5.29,5.82,4.23,2.65,12.17,7.94,2.12,0.00,4.23,2.12,8.47,6.35,2.12,0.00,0.00,0.53,11.64,0.00,3.17,0.00,0.53,12.70,2.65,0.53,1.59,5.29,3.70,1.59,2.65,1.59,0.00,0.53,0.00,0.00,0.00,0.00,0.00,9.52,5.82,1.06,2.12,1.59,0.00,4.76,7.94,1.59,18.52,2.12,8.99,7.41,1.59,2.65,0.00,0.00,0.00,0.00,2.12,0.00,1.06,0.53,0.53,0.00,52.38,16.40,3.17,0.00,0.00,0.53,22.75,0.00,0.00,3.17,3.17,3.17
u228.txt,1,179,54.29,93.41,36.91,77.23,14.92,11.73,88.83,51.40,16.76,10.06,2.79,1.68,2.79,1.12,1.68,6.70,3.91,14.53,7.26,4.47,7.26,1.68,15.64,3.91,0.56,3.35,1.12,1.68,7.26,5.03,2.23,1.12,0.56,0.56,17.88,2.23,1.12,0.00,1.12,8.38,1.68,1.12,2.23,2.79,0.56,2.79,2.79,2.79,0.00,0.00,3.91,0.00,1.68,0.00,1.68,15.08,7.82,2.23,4.47,1.12,0.00,3.91,10.61,2.79,15.08,1.12,7.82,6.70,0.56,4.47,3.35,0.00,2.79,0.00,1.12,0.00,1.12,0.00,0.00,0.00,22.35,12.29,1.68,0.00,0.00,0.00,1.68,0.00,0.00,2.79,1.12,2.79
